Docset,File,URL,Python,Term_Total,MSAuthor,Author,Manager,MSDate,MSService,MSTopic,H1,Title,Description
MicrosoftDocs/azure-docs-pr,d:\g\azure-docs-pr\articles\event-grid\event-schema-container-registry.md,http://docs.microsoft.com/azure/event-grid/event-schema-container-registry,1,1,spelluru,spelluru,timlt,01/13/2019,event-grid,reference,"Azure Event Grid event schema for Container Registry
",Azure Event Grid Container Registry event schema,Describes the properties that are provided for Container Reigstry events with Azure Event Grid
MicrosoftDocs/azure-docs-pr,d:\g\azure-docs-pr\articles\event-grid\sdk-overview.md,http://docs.microsoft.com/azure/event-grid/sdk-overview,4,4,spelluru,spelluru,timlt,01/19/2019,event-grid,reference,"Event Grid SDKs for management and publishing
",Azure Event Grid SDKs,"Describes the SDKs for Azure Event Grid. These SDKs provide management, publishing and consumption."
MicrosoftDocs/azure-docs-pr,d:\g\azure-docs-pr\articles\event-hubs\event-hubs-about.md,http://docs.microsoft.com/azure/event-hubs/event-hubs-about,5,5,shvija,ShubhaVijayasarathy,timlt,12/06/2018,event-hubs,overview,"Azure Event Hubs — A big data streaming platform and event ingestion service
",What is Azure Event Hubs? - a Big Data ingestion service | Microsoft Docs,"Learn about Azure Event Hubs, a Big Data streaming service that ingests millions of events per second."
MicrosoftDocs/azure-docs-pr,d:\g\azure-docs-pr\articles\event-hubs\event-hubs-c-getstarted-send.md,http://docs.microsoft.com/azure/event-hubs/event-hubs-c-getstarted-send,1,1,shvija,ShubhaVijayasarathy,timlt,12/06/2018,event-hubs,article,"Send events to Azure Event Hubs using C
",Send events using C - Azure Event Hubs | Microsoft Docs,This article provides a walkthrough for creating a C application that sends events to Azure Event Hubs.
MicrosoftDocs/azure-docs-pr,d:\g\azure-docs-pr\articles\event-hubs\event-hubs-capture-overview.md,http://docs.microsoft.com/azure/event-hubs/event-hubs-capture-overview,6,6,shvija,ShubhaVijayasarathy,timlt,12/06/2018,event-hubs,article,"Capture events through Azure Event Hubs in Azure Blob Storage or Azure Data Lake Storage
",Capture streaming events - Azure Event Hubs | Microsoft Docs,This article provides an overview of the Capture feature that allows you to capture events streaming through Azure Event Hubs.
MicrosoftDocs/azure-docs-pr,d:\g\azure-docs-pr\articles\event-hubs\event-hubs-capture-python.md,http://docs.microsoft.com/azure/event-hubs/event-hubs-capture-python,21,21,shvija,ShubhaVijayasarathy,timlt,12/06/2018,event-hubs,article,"Event Hubs Capture walkthrough: Python
",Read captured data from Python app - Azure Event Hubs | Microsoft Docs,Sample that uses the Azure Python SDK to demonstrate using the Event Hubs Capture feature.
MicrosoftDocs/azure-docs-pr,d:\g\azure-docs-pr\articles\event-hubs\event-hubs-create.md,http://docs.microsoft.com/azure/event-hubs/event-hubs-create,4,4,shvija,ShubhaVijayasarathy,timlt,01/23/2019,event-hubs,quickstart,"Quickstart: Create an event hub using Azure portal
",Azure Quickstart - Create an event hub using the Azure portal | Microsoft Docs,"In this quickstart, you learn how to create an Azure event hub using Azure portal and then send and receive events using .NET Standard SDK."
MicrosoftDocs/azure-docs-pr,d:\g\azure-docs-pr\articles\event-hubs\event-hubs-dotnet-standard-getstarted-receive-eph.md,http://docs.microsoft.com/azure/event-hubs/event-hubs-dotnet-standard-getstarted-receive-eph,1,1,shvija,ShubhaVijayasarathy,timlt,12/06/2018,event-hubs,get-started-article,"Get started receiving messages with the Event Processor Host in .NET Core
",Receive events using .NET Core - Azure Event Hubs | Microsoft Docs,This article provides a walkthrough for creating a .NET Core application that receives messages with the EventProcessorHost.
MicrosoftDocs/azure-docs-pr,d:\g\azure-docs-pr\articles\event-hubs\event-hubs-python-get-started-receive.md,http://docs.microsoft.com/azure/event-hubs/event-hubs-python-get-started-receive,20,20,shvija,ShubhaVijayasarathy,femila,11/26/2018,event-hubs,article,"Receive events from Event Hubs using Python
",Receive events using Python - Azure Event Hubs | Microsoft Docs,This article provides a walkthrough for creating a Python application that receives events from Azure Event Hubs.
MicrosoftDocs/azure-docs-pr,d:\g\azure-docs-pr\articles\event-hubs\event-hubs-python-get-started-send.md,http://docs.microsoft.com/azure/event-hubs/event-hubs-python-get-started-send,18,18,shvija,ShubhaVijayasarathy,femila,11/16/2018,event-hubs,article,"Send events to Event Hubs using Python
",Send events using Python - Azure Event Hubs | Microsoft Docs,This article provides a walkthrough for creating a Node.js application that sends events to Azure Event Hubs.
MicrosoftDocs/azure-docs-pr,d:\g\azure-docs-pr\articles\event-hubs\event-hubs-python.md,http://docs.microsoft.com/azure/event-hubs/event-hubs-python,25,25,shvija,ShubhaVijayasarathy,,11/26/2018,event-hubs,article,"How to use Azure Event Hubs from a Python application
",Use Python to send and receive messages - Azure Event Hubs | Microsoft Docs,"Learn how to send events to, receive events from, and capture events streaming through Event Hubs using Python."
MicrosoftDocs/azure-docs-pr,d:\g\azure-docs-pr\articles\event-hubs\event-hubs-quickstart-cli.md,http://docs.microsoft.com/azure/event-hubs/event-hubs-quickstart-cli,4,4,shvija,ShubhaVijayasarathy,timlt,12/06/2018,event-hubs,quickstart,"Quickstart: Create an event hub using Azure CLI
",Create an event hub using Azure CLI - Azure Event Hubs | Microsoft Docs,This quickstart describes how to create an event hub using Azure CLI and then send and receive events using Java.
MicrosoftDocs/azure-docs-pr,d:\g\azure-docs-pr\articles\event-hubs\event-hubs-quickstart-powershell.md,http://docs.microsoft.com/azure/event-hubs/event-hubs-quickstart-powershell,4,4,shvija,ShubhaVijayasarathy,timlt,12/06/2018,event-hubs,quickstart,"Quickstart: Create an event hub using Azure PowerShell
",Create an event hub using PowerShell - Azure Event Hubs | Microsoft Docs,This quickstart describes how to create an event hub using Azure PowerShell and then send and receive events using .NET Standard SDK.
MicrosoftDocs/azure-docs-pr,d:\g\azure-docs-pr\articles\event-hubs\event-hubs-resource-manager-namespace-event-hub.md,http://docs.microsoft.com/azure/event-hubs/event-hubs-resource-manager-namespace-event-hub,4,4,shvija,ShubhaVijayasarathy,timlt,10/16/2018,event-hubs,article,"Quickstart: Create an event hub using Azure Resource Manager template
",Create an event hub with consumer group - Azure Event Hubs | Microsoft Docs,Create an Event Hubs namespace with an event hub and a consumer group using Azure Resource Manager templates
MicrosoftDocs/azure-docs-pr,d:\g\azure-docs-pr\articles\event-hubs\event-hubs-samples.md,http://docs.microsoft.com/azure/event-hubs/event-hubs-samples,4,4,shvija,ShubhaVijayasarathy,timlt,12/06/2018,event-hubs,article,"Git repositories with samples for Azure Event Hubs 
",Samples - Azure Event Hubs | Microsoft Docs,This article provides a list of samples for Azure Event Hubs that are on GitHub.
MicrosoftDocs/azure-docs-pr,d:\g\azure-docs-pr\articles\event-hubs\store-captured-data-data-warehouse.md,http://docs.microsoft.com/azure/event-hubs/store-captured-data-data-warehouse,1,1,shvija,ShubhaVijayasarathy,,12/06/2018,event-hubs,tutorial,"Migrate captured Event Hubs data to a SQL Data Warehouse using Event Grid and Azure Functions
",Migrate event data to SQL Data Warehouse - Azure Event Hubs | Microsoft Docs,This tutorial shows you how to capture data from your event hub into a SQL data warehouse by using an Azure function triggered by an event grid.
MicrosoftDocs/azure-docs-pr,d:\g\azure-docs-pr\articles\genomics\quickstart-input-bam.md,http://docs.microsoft.com/azure/genomics/quickstart-input-bam,1,1,grhuynh,grhuynh,cgronlun,12/07/2017,genomics,conceptual,"Submit a workflow using a BAM file input
",Submit a workflow using a BAM file input - Microsoft Genomics,This article assumes you have the msgen client installed and have successfully run the sample data through the service.
MicrosoftDocs/azure-docs-pr,d:\g\azure-docs-pr\articles\genomics\quickstart-input-multiple.md,http://docs.microsoft.com/azure/genomics/quickstart-input-multiple,1,1,grhuynh,grhuynh,cgronlund,02/05/2018,,conceptual,"Submit a workflow using multiple inputs from the same sample
",Submit a workflow using multiple inputs - Microsoft Genomics,This article demonstrates how to submit a workflow to the Microsoft Genomics service if your input file is multiple FASTQ or BAM files coming from the same sample. You already have the msgen client installed and have successfully run the sample data through the service.
MicrosoftDocs/azure-docs-pr,d:\g\azure-docs-pr\articles\genomics\quickstart-input-pair-fastq.md,http://docs.microsoft.com/azure/genomics/quickstart-input-pair-fastq,1,1,grhuynh,grhuynh,cgronlun,12/07/2017,genomics,conceptual,"Submit a workflow using FASTQ file inputs in Microsoft Genomics
",Submit a workflow using FASTQ file inputs - Microsoft Genomics,This article assumes you have the msgen client installed and have successfully run the sample data through the service.
